Entry	Entry Name	EC number	SUPFAM	Protein existence	Protein names	Gene Names	Organism	PDB	AlphaFoldDB	Date of last modification	Entry version	Taxonomic lineage	Super Kingdom	Is EC Complete
O59580	IXTPA_PYRHO	('3.6.1.66',)	('SSF52972',)	Evidence at protein level	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	PH1917	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	('1V7R', '2DVN', '2DVO', '2DVP', '2E5X', '2ZTI')	O59580;	2025-06-18	138	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus horikoshii (species)	Archaea	True
O73944	PCP_PYRFU	('3.4.19.3',)	('SSF53182',)	Evidence at protein level	Pyrrolidone-carboxylate peptidase (EC 3.4.19.3) (5-oxoprolyl-peptidase) (Pyroglutamyl-peptidase I) (PGP-I) (Pyrase)	pcp PF1299	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	('1IOF', '1IOI', '1X10', '1X12', '1Z8T', '1Z8W', '1Z8X', '2DF5', '2EO8')	O73944;	2025-06-18	150	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus), Pyrococcus furiosus (species)	Archaea	True
O73955	KATG_HALSA	('1.11.1.21',)	('SSF48113',)	Inferred from homology	Catalase-peroxidase (CP) (EC 1.11.1.21) (Hydroperoxidase) (Peroxidase/catalase)	katG perA VNG_6294G	Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) (Halobacterium halobium)	()	O73955;	2025-06-18	142	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Halobacteriaceae (family), Halobacterium (genus), Halobacterium salinarum (species), Halobacterium salinarum NRC-34001 (strain)	Archaea	True
O74035	RNH2_THEKO	('3.1.26.4',)	('SSF53098',)	Evidence at protein level	Ribonuclease HII (RNase HII) (EC 3.1.26.4)	rnhB TK0805	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	('1IO2', '1X1P', '2DFE', '2DFF', '2DFH')	O74035;	2025-06-18	149	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Thermococcus (genus), Thermococcus kodakarensis (species)	Archaea	True
O93623	GLPK_THEKO	('2.7.1.30',)	('SSF53067',)	Evidence at protein level	Glycerol kinase (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase) (Glycerokinase) (GK)	glpK TK1396	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	('2ZF5', '6K76', '6K78', '6K79')	O93623;	2025-06-18	147	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Thermococcus (genus), Thermococcus kodakarensis (species)	Archaea	True
P07964	MCRG_METBF	('2.8.4.1',)	('SSF55088',)	Evidence at protein level	Methyl-coenzyme M reductase subunit gamma (EC 2.8.4.1) (Coenzyme-B sulfoethylthiotransferase gamma)	mcrG Mbar_A0894	Methanosarcina barkeri (strain Fusaro / DSM 804)	('1E6Y',)	P07964;	2025-02-05	155	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
P0C882	GGGPS_METTM	('2.5.1.41',)	('SSF51395',)	Evidence at protein level	Geranylgeranylglyceryl phosphate synthase (GGGP synthase) (GGGPS) (EC 2.5.1.41) ((S)-3-O-geranylgeranylglyceryl phosphate synthase) (Phosphoglycerol geranylgeranyltransferase)	MTBMA_c09410	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	()	P0C882;	2025-06-18	77	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanothermobacter (genus), Methanothermobacter marburgensis (species)	Archaea	True
P0DTT6	XYLG_SULAC	('7.5.2.13',)	('SSF52540',)	Evidence at protein level	Xylose/arabinose import ATP-binding protein XylG (EC 7.5.2.13)	xylG Saci_2120	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	P0DTT6;	2025-06-18	17	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
P11514	RPO1C_SULAC	('2.7.7.6',)	('SSF64484',)	Evidence at protein level	DNA-directed RNA polymerase subunit Rpo1C (EC 2.7.7.6) (DNA-directed RNA polymerase subunit A'') (DNA-directed RNA polymerase subunit C) (Rpo1'')	rpo1C rpoA2 rpoC Saci_0691	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	('7OK0', '7OQ4', '7OQY')	P11514;	2025-06-18	123	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
P11521	RPO5_SULAC	('2.7.7.6',)	('SSF55287',)	Evidence at protein level	DNA-directed RNA polymerase subunit Rpo5 (EC 2.7.7.6) (DNA-directed RNA polymerase subunit H)	rpo5 rpoB'' rpoH Saci_0694	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	('7OK0', '7OQ4', '7OQY')	P11521;	2025-06-18	137	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
P14909	AAT_SACS2	('2.6.1.1',)	('SSF53383',)	Evidence at protein level	Aspartate aminotransferase (AspAT) (EC 2.6.1.1) (Transaminase A)	aspC SSO0897	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	()	P14909;	2025-06-18	156	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus solfataricus (species)	Archaea	True
P15093	DYRA_HALVD	('1.5.1.3',)	('SSF53597',)	Evidence at protein level	Dihydrofolate reductase HdrA (DHFR A) (hDHFR-1) (EC 1.5.1.3)	hdrA folA HVO_1279 C498_12348	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	('1VDR', '2ITH', '2JYB')	P15093;	2025-04-09	136	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloferacaceae (family), Haloferax (genus), Haloferax volcanii (species)	Archaea	True
P19496	FRHA_METTH	('1.12.98.1',)	('SSF56762',)	Evidence at protein level	Coenzyme F420 hydrogenase subunit alpha (EC 1.12.98.1) (8-hydroxy-5-deazaflavin-reducing hydrogenase subunit alpha) (FRH)	frhA MTH_1300	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	()	P19496;	2025-06-18	135	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanothermobacter (genus), Methanothermobacter thermautotrophicus (species)	Archaea	True
P19498	FRHG_METTH	('1.12.98.1',)	('SSF56770',)	Evidence at protein level	Coenzyme F420 hydrogenase subunit gamma (EC 1.12.98.1) (8-hydroxy-5-deazaflavin-reducing hydrogenase subunit gamma) (FRH)	frhG MTH_1298	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	()	P19498;	2025-06-18	157	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanothermobacter (genus), Methanothermobacter thermautotrophicus (species)	Archaea	True
P21112	MCRZ_METTH	('2.8.4.1',)	('SSF55088',)	Evidence at protein level	Methyl-coenzyme M reductase II subunit gamma (MCR II gamma) (EC 2.8.4.1) (Coenzyme-B sulfoethylthiotransferase gamma)	mrtG MTH_1130	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	()	P21112;	2025-06-18	145	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanothermobacter (genus), Methanothermobacter thermautotrophicus (species)	Archaea	True
P21553	CISY_THEAC	('2.3.3.16',)	('SSF48256',)	Evidence at protein level	Citrate synthase (EC 2.3.3.16)	gltA Ta0169	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	('2IFC', '2R26', '2R9E', '4YBO')	P21553;	2025-06-18	146	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Thermoplasmatota (phylum), Thermoplasmata (class), Thermoplasmatales (order), Thermoplasmataceae (family), Thermoplasma (genus), Thermoplasma acidophilum (species)	Archaea	True
P22498	BGAL_SACS2	('3.2.1.23',)	('SSF51445',)	Evidence at protein level	Beta-galactosidase (Lactase) (EC 3.2.1.23)	lacS SSO3019	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	('1GOW', '1UWI', '1UWQ', '1UWR', '1UWS', '1UWT', '1UWU', '2CEQ', '2CER', '4EAM', '4EAN', '5I3D', '5IXE', '7UZ1', '7UZ2')	P22498;	2025-06-18	172	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus solfataricus (species)	Archaea	True
P33518	COX1_HALSA	('7.1.1.9',)	('SSF81442',)	Evidence at protein level	Cytochrome c oxidase polypeptide 1 (EC 7.1.1.9) (Cytochrome aa3 subunit 1) (Cytochrome c oxidase polypeptide I)	coxA2 VNG_0657G	Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) (Halobacterium halobium)	()	P33518;	2025-04-09	166	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Halobacteriaceae (family), Halobacterium (genus), Halobacterium salinarum (species), Halobacterium salinarum NRC-34001 (strain)	Archaea	True
P39461	FUMC_SACS2	('4.2.1.2',)	('SSF48557',)	Evidence at protein level	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase)	fumC SSO1077	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	()	P39461;	2025-06-18	147	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus solfataricus (species)	Archaea	True
P39463	RPO6_SULAC	('2.7.7.6',)	('SSF63562',)	Evidence at protein level	DNA-directed RNA polymerase subunit Rpo6 (EC 2.7.7.6) (DNA-directed RNA polymerase subunit K)	rpo6 rpoK Saci_1370	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	('7OK0', '7OQ4', '7OQY')	P39463;	2025-06-18	132	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
P39472	RPO10_SULAC	('2.7.7.6',)	('SSF46924',)	Evidence at protein level	DNA-directed RNA polymerase subunit Rpo10 (EC 2.7.7.6) (DNA-directed RNA polymerase subunit N)	rpo10 rpoN Saci_0087	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	('7OK0', '7OQ4', '7OQY')	P39472;	2025-06-18	131	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
P46217	RPO11_SULAC	('2.7.7.6',)	('SSF55257',)	Evidence at protein level	DNA-directed RNA polymerase subunit Rpo11 (EC 2.7.7.6) (DNA-directed RNA polymerase subunit L)	rpo11 rpoL Saci_0173	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	('7OK0', '7OQ4', '7OQY')	P46217;	2025-06-18	131	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
P51616	MCH_METTM	('3.5.4.27',)	('SSF56199',)	Evidence at protein level	Methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27) (Methenyl-H4MPT cyclohydrolase)	mch MTBMA_c11690	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	()	P51616;	2025-04-09	119	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanothermobacter (genus), Methanothermobacter marburgensis (species)	Archaea	True
P55300	MTD_METTM	('1.5.98.1',)	('SSF102324',)	Evidence at protein level	F420-dependent methylenetetrahydromethanopterin dehydrogenase (MTD) (EC 1.5.98.1) (Coenzyme F420-dependent N5,N10-methylenetetrahydromethanopterin dehydrogenase)	mtd MTBMA_c00500	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	()	P55300;	2025-06-18	116	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanothermobacter (genus), Methanothermobacter marburgensis (species)	Archaea	True
P58415	COMD_METJA	('4.1.1.79',)	('SSF52518',)	Evidence at protein level	Sulfopyruvate decarboxylase subunit alpha (EC 4.1.1.79)	comD MJ0255.1	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	()	P58415;	2025-02-05	84	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
P58416	COME_METJA	('4.1.1.79',)	('SSF52518',)	Evidence at protein level	Sulfopyruvate decarboxylase subunit beta (EC 4.1.1.79)	comE MJ0256	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	()	P58416;	2025-02-05	100	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanocaldococcaceae (family), Methanocaldococcus (genus), Methanocaldococcus jannaschii (species)	Archaea	True
P58816	MCRZ_METTM	('2.8.4.1',)	('SSF55088',)	Evidence at protein level	Methyl-coenzyme M reductase II subunit gamma (MCR II gamma) (EC 2.8.4.1)	mrtG MTBMA_c15130	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	('5A8R',)	P58816;	2025-04-09	93	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanothermobacter (genus), Methanothermobacter marburgensis (species)	Archaea	True
P60780	RNP2_METMP	('3.1.26.5',)	('SSF160350',)	Evidence at protein level	Ribonuclease P protein component 2 (RNase P component 2) (EC 3.1.26.5) (Pop5)	rnp2 MMP0878	Methanococcus maripaludis (strain DSM 14266 / JCM 13030 / NBRC 101832 / S2 / LL)	()	P60780;	2025-02-05	88	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanococcaceae (family), Methanococcus (genus), Methanococcus maripaludis (species)	Archaea	True
P60781	RNP3_METMP	('3.1.26.5',)	('SSF89550',)	Evidence at protein level	Ribonuclease P protein component 3 (RNase P component 3) (EC 3.1.26.5) (Rpp30)	rnp3 MMP0430	Methanococcus maripaludis (strain DSM 14266 / JCM 13030 / NBRC 101832 / S2 / LL)	()	P60781;	2025-06-18	95	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanococcaceae (family), Methanococcus (genus), Methanococcus maripaludis (species)	Archaea	True
P60832	RNP1_METMP	('3.1.26.5',)	('SSF101744',)	Evidence at protein level	Ribonuclease P protein component 1 (RNase P component 1) (EC 3.1.26.5) (Rpp29)	rnp1 MMP1407	Methanococcus maripaludis (strain DSM 14266 / JCM 13030 / NBRC 101832 / S2 / LL)	()	P60832;	2025-06-18	95	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanococci (class), Methanococcales (order), Methanococcaceae (family), Methanococcus (genus), Methanococcus maripaludis (species)	Archaea	True
P62003	TPIS_PYRWO	('5.3.1.1',)	('SSF51351',)	Evidence at protein level	Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	tpiA tpi	Pyrococcus woesei	('1HG3',)	P62003;	2025-06-18	98	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Thermococci (class), Thermococcales (order), Thermococcaceae (family), Pyrococcus (genus)	Archaea	True
P72021	ACDB1_METTE	('2.3.1.169',)	('SSF56821',)	Evidence at protein level	Acetyl-CoA decarbonylase/synthase complex subunit beta 1 (ACDS complex subunit beta 1) (EC 2.3.1.169) (ACDS complex acyltransferase 1)	cdhC1	Methanosarcina thermophila	()	P72021;	2025-06-18	95	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus)	Archaea	True
P80148	CISY_SACS2	('2.3.3.16',)	('SSF48256',)	Evidence at protein level	Citrate synthase (EC 2.3.3.16)	gltA SSO2589	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	('1O7X',)	P80148;	2025-06-18	155	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Saccharolobus (genus), Saccharolobus solfataricus (species)	Archaea	True
P80187	MTRH_METTM	('7.2.1.4',)	('SSF51717',)	Evidence at protein level	Tetrahydromethanopterin S-methyltransferase subunit H (EC 7.2.1.4) (N5-methyltetrahydromethanopterin--coenzyme M methyltransferase subunit H)	mtrH MTBMA_c15400	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	()	P80187;	2025-06-18	126	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanothermobacter (genus), Methanothermobacter marburgensis (species)	Archaea	True
P80489	FRHA_METBF	('1.12.98.1',)	('SSF56762',)	Evidence at protein level	Coenzyme F420 hydrogenase subunit alpha (EC 1.12.98.1) (8-hydroxy-5-deazaflavin-reducing hydrogenase subunit alpha) (FRH)	frhA Mbar_A0452	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	P80489;	2025-02-05	142	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
